hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
8045	BigBlind	5cKd	9h9s	TsTd4d8h8d	6000	60.000	5	6	b200b300c/b300b1500b2700c/b3000c/b6000f
8046	Button	QdKh	8d9d	AhKs9c	1800	18.000	3	4	b300b900b1800c/kb2700f
8047	BigBlind	2d6h	2sJs	4h3h3d	300	3.000	2	3	b200b300c/b300f
8048	Button	8d3s	Kh8s	AdQc6s	1250	12.500	3	4	b250b750b1250c/kb1250f
8049	BigBlind	2cKh	6c3d	7c6d2hAs	750	7.500	3	4	b200b300c/b450c/b750f
8050	Button	4d7s	Jd5s	9h3h2h	500	5.000	2	3	b250c/b250b500f
8051	BigBlind	Qd9s	4hKh	Ts9c8c	300	3.000	2	3	b200b300c/b450f
8052	Button	6h2s	9dTd	Kh8s2h	250	2.500	2	3	b250c/kb400f
8053	BigBlind	4cKd	6h7h	QdTc4s	3300	33.000	3	4	b200b300b1800b3300c/b4950f
8054	Button	9c2h	5d7s	Ah8c3d	250	2.500	2	3	b250c/kb250f
8055	BigBlind	Kd4s	TcTh	Kc8h4h5d	750	7.500	3	4	b200b300c/b450c/b1150f
8056	Button	QdAs	8cTc		900	9.000	2	2	b300b900b1800f
8057	BigBlind	Qc4s	6d7d	KdTh8d	-6600	-66.000	4	4	b200b300b1800b3300c/b3300b16700f
8058	Button	8hKh	Kd8s	Ah6d3s	300	3.000	2	3	b300c/kb450f
8059	BigBlind	KcKs	AdTs	AsQd8s7c	4100	41.000	4	5	b200b450c/b700b1400b3650c/b6150f
8060	Button	4c7s	Ac9h	Qc5h4dAd2s	-3300	-33.000	4	7	b250c/kb400c/kb1000c/kb1650c
8061	BigBlind	4d8h	Jc4s		200	2.000	1	2	b200b300f
8062	Button	6c7c	9dQd	8s8h6d	1050	10.500	3	4	b250c/kb400b800b2100f
8063	BigBlind	5dJs	2s3s		200	2.000	1	2	b200b300f
8064	Button	4c6h	9d7h	9s6s2h6dJd	7900	79.000	5	8	b250b750b1250c/kb1900c/kb4750c/kb11850f
8065	BigBlind	3c6c	7c2s		50	0.500	0	1	f
8066	Button	5cTc	9c3s		100	1.000	1	1	b250f
8067	BigBlind	3c6h	7c2d		50	0.500	0	1	f
8068	Button	Kh5s	Td9s		900	9.000	2	2	b300b900b1800f
8069	BigBlind	5c2d	3dQh	AhKh9d	300	3.000	2	3	b200b300c/b300f
8070	Button	7d8h	4h7h	AdTh2hKhTc	6000	60.000	5	8	b250c/kb250c/kb500c/kb1000b5000b9000f
8071	BigBlind	4sQs	8dJd		1800	18.000	2	3	b200b300b1800b3300f
8072	Button	9hAs	2h6s		100	1.000	1	1	b300f
8073	BigBlind	ThKs	2d3d		200	2.000	1	2	b200b450f
8074	Button	6d4s	2cQd	AcJs7s	500	5.000	2	3	b250c/b250b500f
8075	BigBlind	4c9d	3hAh	Ts7h2sJc	600	6.000	3	4	b200b300c/b300c/b600f
8076	Button	6h9h	5c5h	QdTs6c	1250	12.500	3	4	b250b750b1250c/kb1900f
8077	BigBlind	5d5h	AdAh	Kd6h4h3sAc	-20000	-200.000	4	5	b200b450b1800b3500c/b5250c/b11250c/
8078	Button	Qd8s	4c2d		100	1.000	1	1	b300f
8079	BigBlind	TcQh	JcTh	Ks8h8d2h3s	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
8080	Button	6dTd	3dAs	JsJh4c5h9h	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
8081	BigBlind	QcAd	6hJs		200	2.000	1	2	b200b450f
8082	Button	Kc7s	4dKs		100	1.000	1	1	b300f
8083	BigBlind	Kc2h	2cQs	QcTd6s	300	3.000	2	3	b200b300c/b300f
8084	Button	Td9s	6hJh	9h7h6dAs6s	-20000	-200.000	5	7	b300c/kb450c/kb1150b4650b10150c/b9100c
8085	BigBlind	Jc8h	Th7s	AsKc5s	300	3.000	2	3	b200b300c/b300f
8086	Button	4cKs	9dTh		900	9.000	2	2	b300b900b1800f
8087	BigBlind	Ad8s	4hQh		1800	18.000	2	3	b200b450b1800b3500f
8088	Button	7c9c	ThTs	Jd6h2h8s9h	5000	50.000	5	8	b250b750b1250c/kb1250c/kb2500c/kb7500f
8089	BigBlind	6c7s	7cQc	9c8h5cJhTd	-20000	-200.000	5	5	b200b300c/b450c/b1150b2850b7000b19250c/
8090	Button	KhJs	QcQh	8s7c5h4d8d	7200	72.000	5	8	b300b900b1800c/kb1800c/kb3600c/kb7200f
8091	BigBlind	2c5d	6h6s	AsAdJd7c4c	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
8092	Button	2s5s	KhJs	3h3d2c	9000	90.000	4	5	b250b750b1250c/b250b2300b7750b17150f
8093	BigBlind	3h2s	Qh7s	Jh5s4d	300	3.000	2	3	b200b300c/b300f
8094	Button	Kc3d	Qd8h	9c8s6s9d5h	1200	12.000	4	7	b300c/kb300c/kb600c/kb1200f
8095	BigBlind	6h4s	5c4h	Ks3d3c	300	3.000	2	3	b200b300c/b300f
8096	Button	AdAs	2c8s		100	1.000	1	1	b300f
8097	BigBlind	JhKh	8hAs	Js8s2c3c	1150	11.500	3	4	b200b450c/b700c/b1750f
8098	Button	7h2s	JhTs	AdKdQsJc9s	-10000	-100.000	5	8	b250c/kb250c/kb500c/kb1000b5000b9000c
8099	BigBlind	QcQd	Jd6h		200	2.000	1	2	b200b450f
8100	Button	4c7h	7sKs		750	7.500	2	2	b250b750b1250f
8101	BigBlind	Th6s	3c8s		50	0.500	0	1	f
8102	Button	KcAd	9c3s		100	1.000	1	1	b300f
8103	BigBlind	8h7s	2hAh	7d5c4c8s5s	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
8104	Button	Kc7d	2c9c		100	1.000	1	1	b300f
8105	BigBlind	4hQs	2cQd		200	2.000	1	2	b200b300f
8106	Button	3c4c	2d5d	AdKc2sTc2h	-20000	-200.000	5	8	b250b750b1250c/b1000b2000c/b1250b2500c/b7750b14250c
8107	BigBlind	6cTs	8c9d	Jc7c3hKh	600	6.000	3	4	b200b300c/b300c/b600f
8108	Button	2d3h	9cJd	Ks8h4c	250	2.500	2	3	b250c/kb250f
8109	BigBlind	KcKh	2dAd	9h7h4h	450	4.500	2	3	b200b450c/b700f
8110	Button	3cTc	Ad2s	Th8d3s	250	2.500	2	3	b250c/kb400f
8111	BigBlind	3c8s	Ah2s	QhJc7h	300	3.000	2	3	b200b300c/b300f
8112	Button	Tc5h	Ac5s	AdJc9s6sTd	-2500	-25.000	4	7	b250c/kb250c/kb500c/kb1500c
8113	BigBlind	6d3h	7d4s		50	0.500	0	1	f
8114	Button	Qd9h	3h4s		100	1.000	1	1	b300f
8115	BigBlind	TdJd	7c2s		50	0.500	0	1	f
8116	Button	4cJh	4dJd	Ac8d2sJc	2500	25.000	4	6	b250c/kb250b1250b2250c/kb3750f
8117	BigBlind	Ac2s	4c5s	AdQcTh	300	3.000	2	3	b200b300c/b450f
8118	Button	Jc6s	4d2s		100	1.000	1	1	b250f
8119	BigBlind	5c4d	8dJh		200	2.000	1	2	b200b300f
8120	Button	7h3s	6cJc	AhJh5sQd2d	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
8121	BigBlind	7cTs	5cTd		200	2.000	1	2	b200b300f
8122	Button	8c6s	6d6h	As9s4d	1250	12.500	3	4	b250b750b1250c/kb1250f
8123	BigBlind	5h4s	Jd9s	KsQc7d3c	600	6.000	3	4	b200b300c/b300c/b600f
8124	Button	TdJs	8c7s	Ac8d3sQcKh	1200	12.000	4	7	b300c/kb300c/kb600c/kb1800f
8125	BigBlind	Ad4s	9c5d	Qs8d6s	300	3.000	2	3	b200b300c/b300f
8126	Button	QhAs	Tc5d		100	1.000	1	1	b300f
8127	BigBlind	Ac3s	6d5h	Qs3h2hAd	750	7.500	3	4	b200b300c/b450c/b1150f
8128	Button	Jc4s	5c8d	AsQc9h	500	5.000	2	3	b250c/b250b500f
8129	BigBlind	4s6s	7c6h	9h9c2cKd	600	6.000	3	4	b200b300c/b300c/b600f
8130	Button	JdTs	4c8c		100	1.000	1	1	b300f
8131	BigBlind	AdTs	9cTc	Ac7s5d	3500	35.000	3	4	b200b450b1800b3500c/b5250f
8132	Button	9c6s	Jc4d	Th8h7d	500	5.000	2	3	b250c/b250b800f
8133	BigBlind	8dJs	2sKs	Jc5c3c	300	3.000	2	3	b200b300c/b450f
8134	Button	3h3s	4d9d		100	1.000	1	1	b300f
8135	BigBlind	6dQs	3dTd		200	2.000	1	2	b200b300f
8136	Button	7c8d	7d6h	Ah4s2s	250	2.500	2	3	b250c/kb250f
8137	BigBlind	TdKs	2dTh		200	2.000	1	2	b200b450f
8138	Button	7dAs	4cTd		100	1.000	1	1	b300f
8139	BigBlind	4d5d	3c7s		50	0.500	0	1	f
8140	Button	Jh4s	3cKc	Kd5h2c9c3s	-10000	-100.000	6	8	b250b750b1250c/kb1250c/kb2500c/kb5000b15000f
8141	BigBlind	Tc7d	6h9s	Kd8s7hThAc	-4750	-47.500	4	5	b200b300c/b450c/b1150c/b2850c
8142	Button	5cKh	2d9h		100	1.000	1	1	b300f
8143	BigBlind	2c2d	6h3s	As5s5c	300	3.000	2	3	b200b300c/b300f
8144	Button	6cTs	2s6s	9s3s2d8d4h	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
8145	BigBlind	2c8d	7d3h		50	0.500	0	1	f
8146	Button	Jh8s	4d5s	9c6d2h7s	600	6.000	3	5	b300c/kb300c/kb600f
8147	BigBlind	2dTd	4d9d		200	2.000	1	2	b200b300f
8148	Button	8d8s	Td2s		100	1.000	1	1	b300f
8149	BigBlind	2cTd	JhQs	Qd7h5cTsQh	-20000	-200.000	5	6	b200b300c/b300c/b900c/b2250b9300b18500c
8150	Button	3d4h	8hQs	KcTc5d	250	2.500	2	3	b250c/kb250f
8151	BigBlind	4cTc	9dJd	Ah7s3c9h3s	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8152	Button	4hJh	4c9c	AcKs2s	250	2.500	2	3	b250c/kb250f
8153	BigBlind	Kd9s	2hAs	Ks6h4s	300	3.000	2	3	b200b300c/b450f
8154	Button	2d3d	Kd5s	As7d5d9h	650	6.500	3	5	b250c/kb400c/kb650f
8155	BigBlind	TcTd	Ac5h	Ks3s2d	450	4.500	2	3	b200b450c/b700f
8156	Button	JcAs	2c8c		100	1.000	1	1	b300f
8157	BigBlind	3hTh	QcTs	8s8h7s7d	1800	18.000	4	5	b200b300c/b300b900b1500c/b1800f
8158	Button	6cJs	6dTh	Qd8s7d	1500	15.000	3	4	b250c/kb250b1250b2250f
8159	BigBlind	6sJs	Kc3s	AdTh4s	300	3.000	2	3	b200b300c/b300f
8160	Button	8dJd	3c9h		100	1.000	1	1	b300f
8161	BigBlind	Ad4h	3c8d		50	0.500	0	1	f
8162	Button	Kh5s	Ac5h	8s7d3d	300	3.000	2	3	b300c/kb300f
8163	BigBlind	Kd9h	4h2s		50	0.500	0	1	f
8164	Button	5d6s	2s7s	QsTh3c	250	2.500	2	3	b250c/kb250f
8165	BigBlind	ThJs	5d7d	5s5c3dTdKd	-18750	-187.500	5	6	b200b300c/b300b1500b2700c/b4500c/b11250c
8166	Button	JdJh	Qh3s		100	1.000	1	1	b300f
8167	BigBlind	Jd9h	Ad4h	5s5h2d9d	3000	30.000	4	5	b200b300c/b300b1500b2700c/b4500f
8168	Button	Td5h	2dAs	QdJs9d	250	2.500	2	3	b250c/kb250f
8169	BigBlind	2c4c	6cAd	Kc7h5h	300	3.000	2	3	b200b300c/b300f
8170	Button	9h3s	2dJh		100	1.000	1	1	b250f
8171	BigBlind	3c3d	7d7h	AdJh2sTc	600	6.000	3	4	b200b300c/b300c/b600f
8172	Button	5c9h	QhQs	AdJd3d2h	2500	25.000	4	6	b250b750b1250c/kb1250c/kb2500f
8173	BigBlind	3cKh	8hQs	7s5d2c	300	3.000	2	3	b200b300c/b300f
8174	Button	2c9d	Qc6d	AhAd9s	250	2.500	2	3	b250c/kb400f
8175	BigBlind	4sQs	4d8s	Kh7s7d	300	3.000	2	3	b200b300c/b300f
8176	Button	7cJs	9cQs	AdTh2h	250	2.500	2	3	b250c/kb250f
8177	BigBlind	6h3s	Ad4h	KdJh3h	2700	27.000	3	4	b200b300c/b300b2400b4500f
8178	Button	TsKs	2d8s		100	1.000	1	1	b300f
8179	BigBlind	QcKc	2dJh		200	2.000	1	2	b200b450f
8180	Button	4c7h	9dAs	KcQc8d	250	2.500	2	3	b250c/kb250f
8181	BigBlind	5cTd	Ah2s	Ks8c7h3h	600	6.000	3	4	b200b300c/b300c/b600f
8182	Button	4cAd	6h7h	QcTs6s	1800	18.000	3	4	b300b900b1800c/kb1800f
8183	BigBlind	2d6h	6s8s	KcQd4h	300	3.000	2	3	b200b300c/b300f
8184	Button	QcQd	3cAc	Jc7d2d6c7c	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
8185	BigBlind	Kc3s	9c4h	Qh6c5c	300	3.000	2	3	b200b300c/b300f
8186	Button	Kc9d	5d5s	7s4h3dQs8c	1800	18.000	4	7	b300c/b300b600c/kb900c/kb1800f
8187	BigBlind	4h7s	JsQs		1800	18.000	2	3	b200b300b1800b3300f
8188	Button	9c9s	6s7s	AcQs7c3c	4500	45.000	4	6	b300b900b1800c/kb2700c/kb6750f
8189	BigBlind	4d5h	9c5s	6h6d4c	1200	12.000	3	4	b200b300c/b450b900b2350f
8190	Button	3dJd	4d6s	Ah9d8d	250	2.500	2	3	b250c/kb400f
8191	BigBlind	5dJd	4c5c	KsKhTd	300	3.000	2	3	b200b300c/b300f
8192	Button	Ac7s	2s3s		100	1.000	1	1	b300f
8193	BigBlind	Jc2d	7cAd	KdQs8dQh2h	3600	36.000	5	6	b200b300c/b300c/b600b1800b3000c/b5400f
8194	Button	3c5s	3dAs	Ac8d3sKdJc	-14700	-147.000	5	8	b250c/kb400c/kb1000c/kb1650b7350b13050c
8195	BigBlind	5c6c	7sAs	Ac8h7cQhKh	-20000	-200.000	5	5	b200b300c/b450c/b750b3300b5850b19250c/
8196	Button	5d7h	5hKh		750	7.500	2	2	b250b750b1250f
8197	BigBlind	4c5h	3d4d	KsJc7h4h3c	-12000	-120.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800c
8198	Button	9d5s	5dKh	AdTd5h4c	1000	10.000	3	5	b250c/kb400c/b350b1600f
8199	BigBlind	4cKd	AcAh	7h6h3c9cAd	-20000	-200.000	5	6	b200b300b1800b3300c/b3300c/b6600c/b6800c
8200	Button	7dQd	8cTh	4d3s2c	300	3.000	2	3	b300c/kb300f
8201	BigBlind	3d4d	7d7s	KhTc3s3c4s	1500	15.000	4	5	b200b300c/b300c/b900c/b2250f
8202	Button	8c8h	KdQs	Qc8d6sTs4c	4750	47.500	4	7	b300c/kb450c/kb1150c/kb2850c
8203	BigBlind	8c3h	Tc2s	KsTh3s	300	3.000	2	3	b200b300c/b300f
8204	Button	Jh6s	Tc2d		100	1.000	1	1	b250f
8205	BigBlind	8dAs	3cJs		200	2.000	1	2	b200b450f
8206	Button	9cTs	Td9s		900	9.000	2	2	b300b900b1800f
8207	BigBlind	Qc7d	3dJh	QsTh4s	300	3.000	2	3	b200b300c/b450f
8208	Button	Kc3s	2cJs		100	1.000	1	1	b300f
8209	BigBlind	6sKs	4c3s		200	2.000	1	2	b200b300f
8210	Button	Jd8s	5cKc		900	9.000	2	2	b300b900b1800f
8211	BigBlind	5cQh	Kd2h		200	2.000	1	2	b200b300f
8212	Button	5c7s	Ac8s	Tc5d2s	1250	12.500	3	4	b250b750b1250c/kb1900f
8213	BigBlind	7hTs	7cKh	Js5h5dQd	600	6.000	3	4	b200b300c/b300c/b600f
8214	Button	2sTs	9dQh	Qd7c2c8h5c	-3300	-33.000	4	7	b250c/kb400c/kb1000c/kb1650c
8215	BigBlind	8cTd	3dKh	Ac7h5c	300	3.000	2	3	b200b300c/b300f
8216	Button	Kd7h	4hJh	5s3c2c2s	1800	18.000	3	5	b300c/kb300c/b1200b2400f
8217	BigBlind	Kc7h	6cAc		1800	18.000	2	3	b200b300b1800b3300f
8218	Button	7dKs	4cAd	Ts5c2d5dKc	1200	12.000	4	7	b300c/kb300c/kb600c/kb1800f
8219	BigBlind	TdJh	3cJs	AdQh3d	300	3.000	2	3	b200b300c/b300f
8220	Button	3dAs	Ad3s	Td9d7h	600	6.000	2	3	b300c/b300b600f
8221	BigBlind	9hKh	2hJh	KsJd4c	300	3.000	2	3	b200b300c/b450f
8222	Button	Ah8s	6c7c	8c4s4dQh	10800	108.000	4	6	b300b900b1800c/kb2700c/b6300b15500f
8223	BigBlind	QcKd	3c7d		50	0.500	0	1	f
8224	Button	6c7c	2c8h		100	1.000	1	1	b250f
8225	BigBlind	5cTc	2dKh		200	2.000	1	2	b200b300f
8226	Button	Ad4s	ThAs	9c3d3c5c	750	7.500	3	5	b300c/kb450c/kb750f
8227	BigBlind	2c6d	TcQc	Qh7c5sKsQd	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8228	Button	8cQc	6d6s	5h4s4c6hTh	-7200	-72.000	6	8	b300c/kb300b900b1500c/kb1800c/kb3600b16400f
8229	BigBlind	Ah3s	JhQh	AsKs4h	3300	33.000	3	4	b200b300b1800b3300c/b4950f
8230	Button	8h6s	4c3h	Jd9c7s	250	2.500	2	3	b250c/kb250f
8231	BigBlind	8hTh	Ac6h	Jc5s4s	300	3.000	2	3	b200b300c/b300f
8232	Button	Jc9s	Ac8s	4h3h2s	300	3.000	2	3	b300c/kb300f
8233	BigBlind	7cAd	9d4h		200	2.000	1	2	b200b450f
8234	Button	QdJh	6cJc	Ks5h4d	300	3.000	2	3	b300c/kb300f
8235	BigBlind	2c3c	Ad6s	AcJhJd9hKd	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8236	Button	Kc2h	AdQs	Kd8d3hJd2d	-10900	-109.000	4	7	b300c/kb450c/kb1150c/b3500b9000c
8237	BigBlind	6d3h	6cKs	Jh9d4c	300	3.000	2	3	b200b300c/b300f
8238	Button	7cTh	8d2s		100	1.000	1	1	b250f
8239	BigBlind	3dQd	TsAs	QhJs8dAdTh	-3800	-38.000	4	5	b200b300c/b450c/b1150c/b1900c
8240	Button	8dTs	6sAs	QsTh9s4cQh	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
8241	BigBlind	KcKd	Qc5h		200	2.000	1	2	b200b450f
8242	Button	7c9s	JhKs	8h5d3d8s	1750	17.500	4	6	b250b750b1250c/b250b500c/kb1750f
8243	BigBlind	Ac3d	4d7d	Jd5d4h3s8h	-20000	-200.000	4	4	b200b300c/b300b1500b2700b19700c//
8244	Button	2c6h	4c2s		100	1.000	1	1	b250f
8245	BigBlind	4cKh	3d7h		50	0.500	0	1	f
8246	Button	8dKh	QdKs	Th7d7cTc	600	6.000	3	5	b300c/kb300c/kb900f
8247	BigBlind	5dAd	JcQs	QdTd7h	2000	20.000	3	4	b200b450c/b700b1550b3900f
8248	Button	2c2d	8c9s	KsQd9cKh5h	1200	12.000	4	7	b300c/kb300c/kb600c/kb1200f
8249	BigBlind	Qd2h	4cQh	AsTd3s	300	3.000	2	3	b200b300c/b300f
8250	Button	3sJs	Ac8s		750	7.500	2	2	b250b750b1250f
8251	BigBlind	Ac8h	8c5s		200	2.000	1	2	b200b450f
8252	Button	QcQh	JsQs	KsTc3hJhAs	0	0.000	5	7	b300b900b1800c/kb2700c/kb6750c/b8750c
8253	BigBlind	4d4s	5s6s	Kd3c2hAd	1150	11.500	3	4	b200b450c/b700c/b1150f
8254	Button	Th2s	9h7s		750	7.500	2	2	b250b750b1250f
8255	BigBlind	KdTh	5c4h	Qs9c6h	450	4.500	2	3	b200b450c/b450f
8256	Button	Qc9h	Td3h		100	1.000	1	1	b300f
8257	BigBlind	5sKs	Kc3s	Tc7h4h4d	600	6.000	3	4	b200b300c/b300c/b600f
8258	Button	6cTc	6dKd	Qd9s2h	1250	12.500	3	4	b250b750b1250c/kb1250f
8259	BigBlind	6s7s	3c3s	AsJc5d4hJh	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
8260	Button	Qc9h	Tc7s	Jc7d4sTd	2400	24.000	4	6	b300c/kb300c/kb600b1800b3000f
8261	BigBlind	Ad6s	Kc8d	Kh4d2d3s	600	6.000	3	4	b200b300c/b300c/b600f
8262	Button	5d9h	Jh7s	Tc8s6hJd	1500	15.000	3	5	b250c/b250b500c/b750b1500f
8263	BigBlind	4c4d	Jc8s		200	2.000	1	2	b200b450f
8264	Button	JcTs	4d3h		100	1.000	1	1	b300f
8265	BigBlind	Qc6d	Jc2s	QsQh2d	300	3.000	2	3	b200b300c/b450f
8266	Button	TcJc	4c9d		100	1.000	1	1	b300f
8267	BigBlind	5d5s	2c8c		200	2.000	1	2	b200b450f
8268	Button	3sAs	6d7s	QdTd4s	300	3.000	2	3	b300c/kb300f
8269	BigBlind	8c9s	KhTs	Kd6h3s5h9h	-3000	-30.000	4	5	b200b300c/b300c/b600c/b1800c
8270	Button	3d6h	7dJd		750	7.500	2	2	b250b750b1250f
8271	BigBlind	5cAh	3c7c		200	2.000	1	2	b200b300f
8272	Button	5c8d	4hJs	Kc8c6d	250	2.500	2	3	b250c/kb400f
8273	BigBlind	6d6h	4c2h		50	0.500	0	1	f
8274	Button	5hQs	Ad5s	As9c2d7sJh	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
8275	BigBlind	3s4s	9c3d		50	0.500	0	1	f
8276	Button	5cQh	Jc4s	8h7s3h	250	2.500	2	3	b250c/kb250f
8277	BigBlind	3h2s	6d9d	QcJsTh	300	3.000	2	3	b200b300c/b300f
8278	Button	7d6s	8sAs	KdKc5s6c	1750	17.500	4	6	b250b750b1250c/b250b500c/kb2650f
8279	BigBlind	8d9h	QcKs	Ad3c2s	300	3.000	2	3	b200b300c/b300f
8280	Button	Qc6s	6hQs		100	1.000	1	1	b300f
8281	BigBlind	7h7s	QcJd	Jh6h2dQdTd	-20000	-200.000	4	5	b200b450c/b700c/b1750b9650b18850c/
8282	Button	JcTd	9cQc	Js9h3cQs6c	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
8283	BigBlind	8dJd	2cTs	4h4d2s	300	3.000	2	3	b200b300c/b300f
8284	Button	2c7d	Kc6d	ThTc6cJsJh	1500	15.000	4	7	b250c/b250b500c/kb750c/kb1500f
8285	BigBlind	5dJs	5h9h		200	2.000	1	2	b200b300f
8286	Button	7sQs	9dQh	Ah5d4s	300	3.000	2	3	b300c/kb300f
8287	BigBlind	9h5s	Kd4h	Ad6h2hJs	600	6.000	3	4	b200b300c/b300c/b600f
8288	Button	Qd2s	Ac9s	Ah8h4c2dKs	-2500	-25.000	4	7	b250c/kb250c/kb750c/kb1250c
8289	BigBlind	4c9s	7c8d	Js8s3sTcKs	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
8290	Button	Ad3h	4dAs	Qc7h3dJh	750	7.500	3	5	b300c/kb450c/kb1150f
8291	BigBlind	AcAs	6cAh	9s8s3s	450	4.500	2	3	b200b450c/b700f
8292	Button	6c9h	4c7c	AcTs5h6dKh	3000	30.000	4	7	b250c/kb250c/kb750c/b1750b4950f
8293	BigBlind	7d9d	Jc4s	Kc9s7s	300	3.000	2	3	b200b300c/b450f
8294	Button	9cTh	7c8d	Qc7d4cKsAc	1200	12.000	4	7	b300c/kb300c/kb600c/kb1200f
8295	BigBlind	QcAd	QhQs	8h4h2d7c5h	-20000	-200.000	5	5	b200b450b1800b3500c/b5250c/b8750b11250c/
8296	Button	6c7c	9h7s		750	7.500	2	2	b250b750b1250f
8297	BigBlind	3cTh	AhJs	KsJh2h3h9s	-3000	-30.000	4	5	b200b300c/b300c/b900c/b1500c
8298	Button	Ac4s	Ad7h		900	9.000	2	2	b300b900b1800f
8299	BigBlind	8c8d	JcTs	Kd5d2s	450	4.500	2	3	b200b450c/b700f
8300	Button	5hTh	Kd6h	9c5s4c	250	2.500	2	3	b250c/kb400f
8301	BigBlind	Jc7s	3c6c	KhQc2d3dTs	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
8302	Button	KcQd	3dKd	JhTh5s	300	3.000	2	3	b300c/kb450f
8303	BigBlind	Tc9d	Ad8s	Kd5c3s2d	600	6.000	3	4	b200b300c/b300c/b600f
8304	Button	5hTh	6c4h	8s3s2dQc	500	5.000	3	5	b250c/kb250c/kb500f
8305	BigBlind	2c2h	3c7d		50	0.500	0	1	f
8306	Button	6c4s	Ah7s	8d8c2s6s	500	5.000	3	5	b250c/kb250c/kb750f
8307	BigBlind	9cKs	6c3h	AhKcTh	300	3.000	2	3	b200b300c/b450f
8308	Button	3c2h	7h2s		100	1.000	1	1	b250f
8309	BigBlind	AhAs	2s5s	JcTd4c	450	4.500	2	3	b200b450c/b700f
8310	Button	6c4s	JcKc	9h7d2c	2250	22.500	3	4	b250b750b1250c/b1000b2000f
8311	BigBlind	5c7c	Ad4s	Kh8c3h	300	3.000	2	3	b200b300c/b300f
8312	Button	Td5h	9d2h		100	1.000	1	1	b250f
8313	BigBlind	4d4h	4sJs	JcTs3hQh	900	9.000	3	4	b200b450c/b450c/b900f
8314	Button	2c4c	9sAs	QhJs5cKh4d	6500	65.000	5	8	b250b750b1250c/kb1250c/b2000b4000c/kb6500f
8315	BigBlind	8sTs	2c4s		50	0.500	0	1	f
8316	Button	5c9h	7d2h		100	1.000	1	1	b250f
8317	BigBlind	9sAs	Jc6h		200	2.000	1	2	b200b450f
8318	Button	6sAs	6d3s		100	1.000	1	1	b300f
8319	BigBlind	2dQs	2hAs	8c6d4s9s	600	6.000	3	4	b200b300c/b300c/b600f
8320	Button	9c6h	Jc2s		100	1.000	1	1	b250f
8321	BigBlind	TcJd	6cTh	Qs9s6d	300	3.000	2	3	b200b300c/b300f
8322	Button	2c3d	Jd2s		100	1.000	1	1	b250f
8323	BigBlind	Jc8d	QhKh	Ac2s2c	3300	33.000	3	4	b200b300b1800b3300c/b3300f
8324	Button	7h9s	Qc4s	KcJs4d5s	500	5.000	3	5	b250c/kb250c/kb500f
8325	BigBlind	6dTs	9cQh	Jc8h3dKd	600	6.000	3	4	b200b300c/b300c/b600f
8326	Button	8cQs	7d7h	Jd7s6dTd6c	-20000	-200.000	5	7	b300c/kb300b900b1500c/b5400b10800c/b7400c
8327	BigBlind	4d4s	7sQs	Ah6d4c	450	4.500	2	3	b200b450c/b700f
8328	Button	AdQs	TdTs	9d8d5d5s	4500	45.000	4	6	b300b900b1800c/kb2700c/kb6750f
8329	BigBlind	5d7h	8d6s		200	2.000	1	2	b200b300f
8330	Button	6hQs	Ac6d	Jh9s8s	300	3.000	2	3	b300c/kb300f
8331	BigBlind	9hKh	2h8s		50	0.500	0	1	f
8332	Button	8dAs	4hJs		100	1.000	1	1	b300f
8333	BigBlind	5h9h	AcQh	KsTsTc2sAh	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
8334	Button	4dQd	6d3s		100	1.000	1	1	b300f
8335	BigBlind	QdAd	6hTs	Qc7s7d	450	4.500	2	3	b200b450c/b700f
8336	Button	3cTs	8c7h	Jd7d4s5s9h	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
8337	BigBlind	6c4d	2c3h		50	0.500	0	1	f
8338	Button	9h8s	3s5s	Qd7c6sJd	500	5.000	3	5	b250c/kb250c/kb500f
8339	BigBlind	2h9s	4d6h	Jc6s4c6c5h	-7200	-72.000	6	6	b200b300c/b300c/b600b1800b3000c/b3600b16400f
8340	Button	9sAs	JdKs	Ad6h5c	300	3.000	2	3	b300c/kb450f
8341	BigBlind	5hTs	9cAc	9d6d5cQs4h	-4750	-47.500	4	5	b200b300c/b450c/b1150c/b2850c
