hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
9274	Button	3c4s	QdAh	AcKs7s8c7c	-20000	-200.000	5	5	b250b750b1250c/kb1250b8950b16650b18750c//
9275	BigBlind	QcQs	3d9d		200	2.000	1	2	b200b450f
9276	Button	4dKh	KcAc	JhTs8c3d7c	-20000	-200.000	4	3	b300b900b1800b8100b15550b20000c///
9277	BigBlind	Kh3s	9c2d		50	0.500	0	1	f
9278	Button	8c3s	3d5d	Qs7s6hAc	500	5.000	3	5	b250c/kb250c/kb500f
9279	BigBlind	JcTs	7hQh	Td7s4dJh	750	7.500	3	4	b200b300c/b450c/b1150f
9280	Button	7cAc	9c9s	7s6s5dQc2s	-20000	-200.000	5	7	b300c/b300b1000c/kb1950c/kb4900b16750c
9281	BigBlind	7c5h	3c7s		50	0.500	0	1	f
9282	Button	3c3h	4d5d	AsTh3sTc	750	7.500	3	5	b300c/kb450c/kb1150f
9283	BigBlind	4sQs	6d3s	KdJsJc	300	3.000	2	3	b200b300c/b300f
9284	Button	3sAs	Jc9s	KsQh7h	300	3.000	2	3	b300c/kb450f
9285	BigBlind	7dKs	Jh7s	Th8s5d9hJc	0	0.000	5	6	b200b300c/b300c/b600b1800b3000c/b5400c
9286	Button	Ad8h	8cQs	KhQc3dKd5s	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
9287	BigBlind	2d8h	4c3h		200	2.000	1	2	b200b300f
9288	Button	5hTs	JcAd		750	7.500	2	2	b250b750b1250f
9289	BigBlind	9sKs	8hQs		200	2.000	1	2	b200b450f
9290	Button	Jc5s	3d2s		100	1.000	1	1	b250f
9291	BigBlind	Td4s	4c6c	7c6d3sQd	-6000	-60.000	5	5	b200b300c/b300b1500b2700c/b3000b17000f
9292	Button	5hTh	6dQd	8c4c3h	1250	12.500	3	4	b250b750b1250c/kb1900f
9293	BigBlind	Kd7h	6c3d	QhJh8h	300	3.000	2	3	b200b300c/b300f
9294	Button	2h2s	3dAh	Jd8s7d	250	2.500	2	3	b250c/kb400f
9295	BigBlind	2c5c	9h5s	9s6d4cQc	1800	18.000	4	5	b200b300c/b300b900b1500c/b1800f
9296	Button	Jd3h	8sKs	Qs7h4c6s	4500	45.000	4	6	b250b750b1250c/b250b500c/b2750b5500f
9297	BigBlind	AhQs	5c2h		50	0.500	0	1	f
9298	Button	7d3s	3hJs	Td8h2d	250	2.500	2	3	b250c/kb250f
9299	BigBlind	6cAh	JhJs	QhJc2dKd3c	-12000	-120.000	6	6	b200b300c/b300b1500b2700c/b3000c/b6000b14000f
9300	Button	Kh5s	Th2s		100	1.000	1	1	b300f
9301	BigBlind	5dQs	Tc9h	Ac9s8sTd9d	-7200	-72.000	5	6	b200b300c/b300c/b600c/b1200b3600b6000c
9302	Button	5c8s	Kc5d	8c5h4s2cJs	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
9303	BigBlind	4c7h	3cQs		200	2.000	1	2	b200b300f
9304	Button	3c6h	3h7h	9d4d3d	250	2.500	2	3	b250c/kb400f
9305	BigBlind	2d8h	9c6s		200	2.000	1	2	b200b300f
9306	Button	9cTs	Tc4d		100	1.000	1	1	b300f
9307	BigBlind	3cQc	4c2d		50	0.500	0	1	f
9308	Button	TsQs	2h7s		100	1.000	1	1	b300f
9309	BigBlind	3d5d	7sQs	Ad5h4h	300	3.000	2	3	b200b300c/b450f
9310	Button	3c4d	4cKd	AdQh9dKc6h	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
9311	BigBlind	5d4h	Qc2s	AsKcQd	300	3.000	2	3	b200b300c/b300f
9312	Button	Jc8s	TdAs	9s4h2d	300	3.000	2	3	b300c/kb450f
9313	BigBlind	4c5h	7s8s	Tc6c2d	1800	18.000	3	4	b200b300c/b300b1500b2700f
9314	Button	JcAs	9c9h	KcTsTc6d	750	7.500	3	5	b300c/kb450c/kb1150f
9315	BigBlind	2cKc	6cJd	8c3c2h	300	3.000	2	3	b200b300c/b450f
9316	Button	7cKh	4d6h		100	1.000	1	1	b300f
9317	BigBlind	QcKs	4c8s		200	2.000	1	2	b200b450f
9318	Button	8c7d	ThAh	KsQh9d8h3h	-7900	-79.000	5	7	b250b750b1250c/kb1900c/kb4750c/b12100f
9319	BigBlind	4c3d	Kh3s	Ac7c6dTc	600	6.000	3	4	b200b300c/b300c/b600f
9320	Button	KcTs	6dKs	AsAc6c5sKh	2700	27.000	4	7	b300c/b300b600c/b900b1800c/kb4050f
9321	BigBlind	6c9c	2h8h		200	2.000	1	2	b200b300f
9322	Button	6c5h	3h9h	AhKh2hKdJd	6000	60.000	5	8	b250c/kb250c/kb500c/kb1000b5000b9000f
9323	BigBlind	8h7s	Kc3h	KhQh8dAsTc	1500	15.000	4	5	b200b300c/b450c/b750c/b1500f
9324	Button	2dKs	Ac8h	AhJs4dKc7d	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
9325	BigBlind	8c9h	JdKd	AdTh7hKh	600	6.000	3	4	b200b300c/b300c/b600f
9326	Button	9c9s	TcJc	As3d3c	300	3.000	2	3	b300c/kb450f
9327	BigBlind	3hAh	7c9h		200	2.000	1	2	b200b450f
9328	Button	2dAd	Ac3h	KhJh3sKs	750	7.500	3	5	b300c/kb450c/kb1150f
9329	BigBlind	Kc7h	QcTh	AhAd9c8h7c	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
9330	Button	7sJs	7cKc	7d6s5hQd9h	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
9331	BigBlind	Jc7h	5cQh	TsTd4h	300	3.000	2	3	b200b300c/b300f
9332	Button	4c5d	5cAc	AhQd2s3s7c	15650	156.500	5	8	b250b750b1250c/kb1250c/kb3750c/kb9400c
9333	BigBlind	6cJs	6h4s		200	2.000	1	2	b200b300f
9334	Button	4c7c	3cJh	Jd9h4h7h2s	5650	56.500	4	7	b250c/b250b500c/b750b1500c/kb3400c
9335	BigBlind	6dJh	9c2h		50	0.500	0	1	f
9336	Button	JdQh	5dJs		100	1.000	1	1	b300f
9337	BigBlind	5d2s	AdAs	9d7d3hQhTh	-20000	-200.000	5	6	b200b300b1800b3300c/b3300c/b6600c/b6800c
9338	Button	Ad7h	2cJh		100	1.000	1	1	b300f
9339	BigBlind	3hJh	3cJs	Jc9d5c	1800	18.000	3	4	b200b300c/b450b1500b3400f
9340	Button	2c9c	8h9s	AdTd2s	250	2.500	2	3	b250c/kb400f
9341	BigBlind	Jh5s	2c7h		50	0.500	0	1	f
9342	Button	Kc6d	4cQh		100	1.000	1	1	b300f
9343	BigBlind	4c5s	5cQc	Ac7s4s	300	3.000	2	3	b200b300c/b450f
9344	Button	6s9s	TdAd	KdTh2cQc	3150	31.500	4	6	b250b750b1250c/kb1900c/kb4750f
9345	BigBlind	Ad6s	9c2h		50	0.500	0	1	f
9346	Button	JdKs	8dQd	Js5c2d6s	750	7.500	3	5	b300c/kb450c/kb1150f
9347	BigBlind	4h5s	4dTd	KhTc8d3s8c	-12000	-120.000	5	6	b200b300c/b300b1500b2700c/b3000c/b6000c
9348	Button	5dAh	7dAd		900	9.000	2	2	b300b900b1800f
9349	BigBlind	9hQh	8hJs		200	2.000	1	2	b200b300f
9350	Button	5cQs	ThTs	Kh8s3s5sAs	9400	94.000	5	8	b300b900b1500c/kb2250c/kb5650c/kb10600f
9351	BigBlind	7cTc	Jc2d		200	2.000	1	2	b200b300f
9352	Button	3d3s	QcKd	8s8h5c7h	750	7.500	3	5	b300c/kb450c/kb1150f
9353	BigBlind	2hAh	2s3s		200	2.000	1	2	b200b300f
9354	Button	7cAs	2dKs		100	1.000	1	1	b300f
9355	BigBlind	7cJs	4cAh	KsKc2c	300	3.000	2	3	b200b300c/b300f
9356	Button	3cQh	3d5s	8s8c2h	250	2.500	2	3	b250c/kb400f
9357	BigBlind	TcAs	2d3d		200	2.000	1	2	b200b450f
9358	Button	7d8d	9d2h		100	1.000	1	1	b250f
9359	BigBlind	2c2h	Jh7s	9c8h6s4c	-3600	-36.000	5	5	b200b300c/b300b900b1500c/b1800b18200f
9360	Button	QdAs	6c7s	Qs7d7cJd2h	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
9361	BigBlind	7dJs	Jc3d	Ad6s4h	300	3.000	2	3	b200b300c/b300f
9362	Button	6c7d	Kd5s	Qd9c3h	250	2.500	2	3	b250c/kb250f
9363	BigBlind	8cAd	2d5s		50	0.500	0	1	f
9364	Button	9c5s	9sKs	4h3s2dKc9h	-17650	-176.500	5	8	b250c/kb250c/kb500c/kb1500b8000b16650c
9365	BigBlind	3d2s	KdAs	Kh9d3s6sTc	-20000	-200.000	5	6	b200b300b1800b3300c/b3300c/b6600c/b6800c
9366	Button	4dTd	7cKs	8h8d6h	250	2.500	2	3	b250c/kb400f
9367	BigBlind	3cAc	5dJd	7c5c4h5h9d	-20000	-200.000	5	6	b200b300c/b450b2400b5000c/b5300c/b9400c
9368	Button	Th7s	Qc6h	Qs8s7h7c3c	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
9369	BigBlind	4cJh	5d6h	8d3h3c	300	3.000	2	3	b200b300c/b300f
9370	Button	4d7d	AcAh	AsJh8d5h4h	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
9371	BigBlind	8d3h	6h7h	5h5d2c	3300	33.000	3	4	b200b300b1800b3300c/b3300f
9372	Button	KcTh	6cJc	Ac4c2c5cQd	4750	47.500	4	7	b300c/kb450c/kb1150c/kb2850c
9373	BigBlind	6cJc	AdKh	AsTs7d	-6600	-66.000	4	4	b200b300b1800b3300c/b3300b16700f
9374	Button	Qh9s	3d9d		100	1.000	1	1	b300f
9375	BigBlind	2dTd	6cTs	9d5d4d	300	3.000	2	3	b200b300c/b450f
9376	Button	9dKs	7c2d		100	1.000	1	1	b300f
9377	BigBlind	9d5h	5d7d	Tc6h2h2s	600	6.000	3	4	b200b300c/b300c/b600f
9378	Button	8c6d	3dAh	KdJc5c	250	2.500	2	3	b250c/kb400f
9379	BigBlind	9c4s	3hQh	Qd4h2s8dQc	8100	81.000	5	6	b200b300c/b450c/b750c/b1500b6600b11700f
9380	Button	2c5h	4d8s		100	1.000	1	1	b250f
9381	BigBlind	2s5s	Ah6s	Js9c8d4s	600	6.000	3	4	b200b300c/b300c/b600f
9382	Button	8d9s	Td7h	As2h2c	250	2.500	2	3	b250c/kb400f
9383	BigBlind	Jc9h	TdKh	Qh7h4dKs4c	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
9384	Button	KdKs	9c6d		100	1.000	1	1	b300f
9385	BigBlind	Ad7s	Jc2s	9s7h6c	450	4.500	2	3	b200b450c/b700f
9386	Button	6c2d	6dJd	Qs6h5hKs8d	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
9387	BigBlind	2dKh	7dAh	Qh9h9c3s9d	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
9388	Button	6cKc	5h8h		900	9.000	2	2	b300b900b1800f
9389	BigBlind	6cTh	TcKc	Qh4c2h9s5c	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
9390	Button	8d2h	QhTs	Jd9s5sAh3d	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
9391	BigBlind	9c2s	8c3s		50	0.500	0	1	f
9392	Button	2dQh	Th8s	9h8d5d5sQs	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
9393	BigBlind	Ad8s	7dAh	Kd8h7cJdQh	2300	23.000	4	5	b200b450c/b700c/b1150c/b2300f
9394	Button	3h4h	5c7d	KcQd6c	250	2.500	2	3	b250c/kb250f
9395	BigBlind	TdQh	8cKs	Qs7c5hKc7h	-3800	-38.000	4	5	b200b300c/b450c/b1150c/b1900c
9396	Button	5cJc	6cKc		750	7.500	2	2	b250b750b1250f
9397	BigBlind	JcQh	3h5h	Js9s2h4s	750	7.500	3	4	b200b300c/b450c/b1150f
9398	Button	9h8s	3hKs	AsAhJs	1050	10.500	3	4	b250c/kb400b800b2100f
9399	BigBlind	Jc4h	2cQh	AhAdJh	300	3.000	2	3	b200b300c/b450f
9400	Button	6dKh	TcAh	QsTd7hJh4h	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
9401	BigBlind	5hJh	KcAd	Ac7h4cAh6d	-20000	-200.000	5	5	b200b300b1800b3300c/b3300b7500b11700b16700c//
9402	Button	Ad6s	2c5h		100	1.000	1	1	b300f
9403	BigBlind	Qd7h	Ad6h	7d6c3s	1200	12.000	3	4	b200b300c/b450b900b2350f
9404	Button	2cKd	Qc9s	Jc7s4c	300	3.000	2	3	b300c/kb450f
9405	BigBlind	7s9s	4cQc		1800	18.000	2	3	b200b300b1800b3300f
9406	Button	3cKc	5hTs		100	1.000	1	1	b300f
9407	BigBlind	5cTc	7d2h		50	0.500	0	1	f
9408	Button	Qc9d	Qd2s		100	1.000	1	1	b300f
9409	BigBlind	2d8h	3h5s		200	2.000	1	2	b200b300f
9410	Button	2h4s	5h2s		100	1.000	1	1	b250f
9411	BigBlind	8dKh	9c6d		200	2.000	1	2	b200b300f
9412	Button	QdKd	4c3s		100	1.000	1	1	b300f
9413	BigBlind	Tc8d	5d6d	Qd5s2d9s4c	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
9414	Button	3c6s	7c5s	9s9h3d	250	2.500	2	3	b250c/kb400f
9415	BigBlind	7h6s	JdTh	7c4c3c	300	3.000	2	3	b200b300c/b450f
9416	Button	Qc9s	Td8s	AcKc3s	300	3.000	2	3	b300c/kb450f
9417	BigBlind	2s9s	5dAh	QdJh2c	300	3.000	2	3	b200b300c/b300f
9418	Button	QcAh	8sKs	QhJh6h	300	3.000	2	3	b300c/kb450f
9419	BigBlind	9cKs	8d7s	Qh5d4sKd	600	6.000	3	4	b200b300c/b300c/b900f
9420	Button	9h4s	4cJs	7s4h2sJdKd	-20000	-200.000	4	6	b250c/b250b500c/b750b1500b12750b19250c/
9421	BigBlind	9cKs	ThKh	AdAc3d	300	3.000	2	3	b200b300c/b300f
9422	Button	8cKd	3dTh		100	1.000	1	1	b300f
9423	BigBlind	Tc5s	Td2s		200	2.000	1	2	b200b300f
9424	Button	9cAh	7dJd	AcJh2s6s3h	12250	122.500	5	8	b300c/kb450b1500b3400c/b1700b8550c/kb7750f
9425	BigBlind	3s4s	Jd2h		200	2.000	1	2	b200b300f
9426	Button	JcJd	QhKh	QsJs2hAd2d	20000	200.000	5	8	b300b900b1800c/kb2700c/kb6750c/kb8750c
9427	BigBlind	2h5s	3cJs		200	2.000	1	2	b200b300f
9428	Button	6d3s	Jc3d	KcJsJd5sQs	3000	30.000	4	7	b250c/b250b500c/kb750c/b1500b3000f
9429	BigBlind	3hAs	8cJc	Tc8d2dAd	6600	66.000	4	5	b200b300b1800b3300c/b3300c/b9900f
9430	Button	2c7c	KdQs	6c4s2sTc	4500	45.000	4	6	b250b750b1250c/b250b500c/b2750b5500f
9431	BigBlind	KcAd	5d8s	7d4d3h6c6s	-20000	-200.000	5	5	b200b450c/b700c/b1150b4850b8550b18850c/
9432	Button	6sQs	Tc7d	Jh9s8sJc4s	4750	47.500	4	7	b300c/kb450c/kb1150c/kb2850c
9433	BigBlind	4cAs	Qc3d	AcJc8s	300	3.000	2	3	b200b300c/b450f
9434	Button	5cTh	5hAh	Ts9d5d	1250	12.500	3	4	b250b750b1250c/kb1900f
9435	BigBlind	3dJh	7h8s	KsQdJs	300	3.000	2	3	b200b300c/b300f
9436	Button	6c8c	Ac8s		750	7.500	2	2	b250b750b1250f
9437	BigBlind	7c8c	2c5d		50	0.500	0	1	f
9438	Button	2d5s	3cJc	Qh8s2h	250	2.500	2	3	b250c/kb400f
9439	BigBlind	7hKh	5dTd	9d6c3sJh	3000	30.000	4	5	b200b300c/b300b1500b2700c/b3000f
9440	Button	2dQs	Ac8s		750	7.500	2	2	b250b750b1250f
9441	BigBlind	4dJs	QhAs	AdAcJcQcKc	-6600	-66.000	6	6	b200b300c/b450c/b750b1650b2550c/b3300b16700f
9442	Button	6c9d	QdKs	9h5s3d	2250	22.500	3	4	b250b750b1250c/b1000b3650f
9443	BigBlind	3hKh	4dTd	Qd9c3sQc	750	7.500	3	4	b200b300c/b450c/b750f
9444	Button	6hJh	4d8d		100	1.000	1	1	b300f
9445	BigBlind	TdAd	Qc8h	9s6d3s	450	4.500	2	3	b200b450c/b450f
9446	Button	2s5s	7c7s	Jc9h9dTc	4500	45.000	4	6	b250b750b1250c/kb1250c/b2000b4000f
9447	BigBlind	2c2d	TsKs	AsJh8h5c	600	6.000	3	4	b200b300c/b300c/b600f
9448	Button	6c7h	AcQs	KdKc4hQh5c	-8500	-85.000	5	8	b250b750b1250c/b250b500c/b1250b2500c/kb4250c
9449	BigBlind	4sKs	TdAd	Js6s5d	300	3.000	2	3	b200b300c/b450f
9450	Button	2h5h	7cTd	Qc6h5s	250	2.500	2	3	b250c/kb400f
9451	BigBlind	QcJh	Tc3s	Ah7h5d	300	3.000	2	3	b200b300c/b300f
9452	Button	JcAs	TdTh	AcKsQhKd	4500	45.000	4	6	b300b900b1800c/kb2700c/kb6750f
9453	BigBlind	9c3d	4dQs		200	2.000	1	2	b200b300f
9454	Button	7d9d	3cQd	5d3d2hJc8c	-3000	-30.000	4	7	b250c/b250b500c/kb750c/kb1500c
9455	BigBlind	8hKh	Td7s		200	2.000	1	2	b200b300f
9456	Button	8d3h	3s6s	Jc4c2d4h	500	5.000	3	5	b250c/kb250c/kb500f
9457	BigBlind	4d2h	6dQh		200	2.000	1	2	b200b300f
9458	Button	4dKh	2c9s		100	1.000	1	1	b300f
9459	BigBlind	3hTh	4c8s	Kh7h6sTc9h	5700	57.000	5	6	b200b300c/b300c/b900b3000b5100c/b8550f
9460	Button	9c7d	5hJh	Kd5c4cTs	650	6.500	3	5	b250c/kb400c/kb1000f
9461	BigBlind	2cKh	6dTs	7d7c4c	300	3.000	2	3	b200b300c/b300f
9462	Button	TdJs	7sAs	Kc9c3h	1800	18.000	3	4	b300b900b1800c/kb2700f
9463	BigBlind	7c6d	8c2d		50	0.500	0	1	f
9464	Button	2s6s	KcQs	Ah7h7c	1250	12.500	3	4	b250b750b1250c/kb1250f
9465	BigBlind	6c9d	4c3s	Ah9c5hTdQs	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
9466	Button	5d9s	Qc6h	AsJd7s	250	2.500	2	3	b250c/kb400f
9467	BigBlind	5c7s	Td5s	Kd8s7d	300	3.000	2	3	b200b300c/b450f
9468	Button	4dQh	6c5d	Kc9s2c	250	2.500	2	3	b250c/kb400f
9469	BigBlind	9cTh	4cKd	JdTd6d4h7c	20000	200.000	5	5	b200b300c/b450c/b750b3300b5850b19250c/
9470	Button	AdTs	3h4h	Qs8h6c	300	3.000	2	3	b300c/kb450f
9471	BigBlind	8c3s	8h8s	KsTd7sTc6h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
9472	Button	9c9h	2c6h		100	1.000	1	1	b300f
9473	BigBlind	4dKd	4c3d		200	2.000	1	2	b200b300f
9474	Button	KcAh	TcJd	Ts8h5d6sAd	20000	200.000	4	5	b300b900b1800c/b900b1800b11700b18200c//
9475	BigBlind	6dQs	Qc2d	Ac9d7h	300	3.000	2	3	b200b300c/b300f
9476	Button	5cJd	2c9h		100	1.000	1	1	b250f
9477	BigBlind	4cTh	3c2h		50	0.500	0	1	f
9478	Button	8cQc	Kc8d	6d3s2h	300	3.000	2	3	b300c/kb450f
9479	BigBlind	8c7h	Jd3h	9d3s2s	300	3.000	2	3	b200b300c/b300f
9480	Button	Jd5h	5sKs		750	7.500	2	2	b250b750b1250f
9481	BigBlind	Jh8s	Qd2h	Qs6h4s	300	3.000	2	3	b200b300c/b300f
9482	Button	Ac9h	6cTs		100	1.000	1	1	b300f
9483	BigBlind	Kd4h	7dQs	Qc8c4s	300	3.000	2	3	b200b300c/b450f
9484	Button	5sKs	TdQd	7s6s3s	600	6.000	2	3	b300c/b300b1000f
9485	BigBlind	8cKs	Tc8d	Ad9d2s6d4h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
9486	Button	7dQs	4c5s	Ts9h7c	300	3.000	2	3	b300c/kb450f
9487	BigBlind	2h2s	3c6h		200	2.000	1	2	b200b300f
9488	Button	JdQs	8cTh	9c5s5d	300	3.000	2	3	b300c/kb450f
9489	BigBlind	4d8s	5dQh		200	2.000	1	2	b200b300f
9490	Button	2c2d	6c6h	Td7d4c	1500	15.000	3	4	b250b750b1500c/kb2250f
9491	BigBlind	8d8h	5s8s	AcJh6s	450	4.500	2	3	b200b450c/b450f
9492	Button	4c3s	5h6h	8s8h4s	250	2.500	2	3	b250c/kb400f
9493	BigBlind	9d6h	7cTc		1800	18.000	2	3	b200b300b1800b3300f
9494	Button	TcAc	7d6h	Jd9h4h	300	3.000	2	3	b300c/kb450f
9495	BigBlind	2d7s	Ac2h	Qc8c6h	300	3.000	2	3	b200b300c/b300f
9496	Button	9dKd	Jc8h	QcTd4c6h	750	7.500	3	5	b300c/kb450c/kb1150f
9497	BigBlind	3cQd	5cTh	8c4d3h	300	3.000	2	3	b200b300c/b450f
9498	Button	2cJh	4h8h	Jd4d2h7h4s	-4150	-41.500	4	7	b250c/kb400c/kb1000c/kb2500c
9499	BigBlind	Qd4h	4c7s		50	0.500	0	1	f
9500	Button	6h8s	Jc5h	Td9s3h	250	2.500	2	3	b250c/kb400f
9501	BigBlind	6h5s	8dQs		200	2.000	1	2	b200b300f
9502	Button	TcKh	QhJs	AdQs2h2s	750	7.500	3	5	b300c/kb450c/kb1150f
9503	BigBlind	7dTs	6cJh		200	2.000	1	2	b200b300f
9504	Button	2c5c	Qc9s	8s8d4d	250	2.500	2	3	b250c/kb250f
9505	BigBlind	Jc9h	7cKc	Ac8c7h9c7d	10800	108.000	5	6	b200b300c/b300c/b900c/b1500b9300b17100f
9506	Button	Qh8s	7hTs	AsKs3d	300	3.000	2	3	b300c/kb450f
9507	BigBlind	Qc5s	7d4s		50	0.500	0	1	f
9508	Button	5d4h	7d8s	7c3d2c6c	500	5.000	3	5	b250c/kb250c/kb750f
9509	BigBlind	Kd9h	2c5c	AhAcTh	300	3.000	2	3	b200b300c/b300f
9510	Button	Qc9d	5h5s	JsJh3h6s8d	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
9511	BigBlind	5c8d	AcKd	Js5d2s4s	8250	82.500	4	5	b200b300b1800b3300c/b4950c/b8250f
9512	Button	2hKs	8h9s	Ad6s6c5c8s	6500	65.000	5	8	b250c/kb400c/kb1000b2350b5850c/kb9750f
9513	BigBlind	TcJs	Td8s	Qc9d4sJd3d	-3000	-30.000	4	5	b200b300c/b300c/b900c/b1500c
9514	Button	QcQd	5c9d		100	1.000	1	1	b300f
9515	BigBlind	Qc5s	QhJs	QsQd7d4hTc	-20000	-200.000	5	6	b200b300c/b450c/b1150c/b2850b8900b18100c
9516	Button	8cJc	Jd6s		100	1.000	1	1	b300f
9517	BigBlind	3d9d	QcQh	Td9s5c4dAd	20000	200.000	5	5	b200b300b1800b3300c/b4950b9900b14850b16700c//
9518	Button	9dJh	6d3s		100	1.000	1	1	b300f
9519	BigBlind	3d4h	7d5h		200	2.000	1	2	b200b300f
9520	Button	JdTs	Ac5s	Ah7c2dQh8c	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
9521	BigBlind	8dJh	Jd5s	Qd7c2h	300	3.000	2	3	b200b300c/b300f
9522	Button	5c5h	Kc8h	Jc3d2cAh	750	7.500	3	5	b300c/kb450c/kb1150f
9523	BigBlind	Ad8h	6c7h	Ks6s3h2h	900	9.000	3	4	b200b450c/b450c/b900f
9524	Button	Jc7s	4h3s	JdTd2s	250	2.500	2	3	b250c/kb400f
9525	BigBlind	7d8s	3cAc	KhKcQc8d6c	-7200	-72.000	5	6	b200b300c/b300b900b1500c/b1800c/b3600c
9526	Button	8d6h	7dKh	Qh7s5sAd6s	-3250	-32.500	4	7	b250c/kb400c/kb650c/kb1950c
9527	BigBlind	4hQs	ThTs	Jd7s5s5c5d	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
9528	Button	Qc5s	3h5h	Qs7d4d	250	2.500	2	3	b250c/kb400f
9529	BigBlind	6s7s	7cTs		200	2.000	1	2	b200b300f
9530	Button	6hJs	3c3s	8h5h3h8d	-9100	-91.000	5	6	b250c/kb400c/kb1000b3850b8450b19350f
9531	BigBlind	7dKh	7cKd	QhJc3s2h	600	6.000	3	4	b200b300c/b300c/b600f
9532	Button	9d2s	TcAh	Td9s8c2h7h	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
9533	BigBlind	4c8d	8c4h		200	2.000	1	2	b200b300f
9534	Button	3d9d	Kh8s	7c4d2d	1250	12.500	3	4	b250b750b1250c/kb1900f
9535	BigBlind	6c8d	Jc3d	QcJh7c	300	3.000	2	3	b200b300c/b300f
9536	Button	4dQd	8cQs	5h4c3d	300	3.000	2	3	b300c/kb450f
9537	BigBlind	Jh8s	6dAd	AcKd2d2hJd	-20000	-200.000	5	6	b200b300b1800b3300c/b3300c/b6600c/b6800c
9538	Button	8h4s	8cKh	Jc2s2c	-1750	-17.500	4	4	b250b750b1250c/b250b500b5500f
9539	BigBlind	8sJs	7hTh		1800	18.000	2	3	b200b300b1800b3300f
9540	Button	5h6h	6c7c	JsTd2s	1250	12.500	3	4	b250b750b1250c/kb1250f
9541	BigBlind	7d4s	QcJd	Ad7s5h	300	3.000	2	3	b200b300c/b450f
9542	Button	Ad2h	Kc5s	Qd8s2c	300	3.000	2	3	b300c/kb450f
9543	BigBlind	Ac5s	Jc7d	8h7h2c8sKd	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
9544	Button	JcKh	5d8s		100	1.000	1	1	b300f
9545	BigBlind	4d3h	7d4s		50	0.500	0	1	f
9546	Button	6h7s	KhKs	9d7c6c4h8s	20000	200.000	4	5	b250b750b1250b6750b12250c/b1250b7750c//
9547	BigBlind	KdJs	Ac9d	JdTd2s4d	5050	50.500	4	5	b200b450c/b700b1950b4600c/b7600f
9548	Button	9cJc	2cQh		100	1.000	1	1	b300f
9549	BigBlind	6c5d	4c8d		200	2.000	1	2	b200b300f
9550	Button	TcKd	Ad8s	Ac7h4dTsJd	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
9551	BigBlind	Ah5s	Jc3s	Qs8c7c	300	3.000	2	3	b200b300c/b300f
9552	Button	5hJs	3c3d	AsQc2s	250	2.500	2	3	b250c/kb400f
9553	BigBlind	JdJh	6s8s	KdTh5d	450	4.500	2	3	b200b450c/b700f
9554	Button	6cKs	2dAd	Ac8h3s8cQs	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
9555	BigBlind	9cKh	5h8s	QhQcJd	300	3.000	2	3	b200b300c/b300f
9556	Button	QcTs	Tc8s	Th3s3h5cKs	0	0.000	4	7	b300c/kb450c/kb1150c/kb2850c
9557	BigBlind	8dAs	Qc2d		200	2.000	1	2	b200b450f
9558	Button	6dAs	7dKs	Qd4s4d	300	3.000	2	3	b300c/kb450f
9559	BigBlind	2c2s	QcQh	KdTd4c	3300	33.000	3	4	b200b300b1800b3300c/b3300f
9560	Button	QcTs	Ad8s	7h6h5s4s	-6600	-66.000	5	6	b300c/kb450c/kb750b3300b5850b19250f
9561	BigBlind	5hQs	7hTh		1800	18.000	2	3	b200b300b1800b3300f
9562	Button	2h9h	5d7d		750	7.500	2	2	b250b750b1250f
9563	BigBlind	KcTh	9h6s		200	2.000	1	2	b200b450f
9564	Button	8dQs	4hQh	9c7d3d	300	3.000	2	3	b300c/kb450f
9565	BigBlind	Jh8s	5c5h	ThTc5s5d8h	-15000	-150.000	5	6	b200b300c/b300b1500b2700c/b3000c/b9000c
