key	win	tie	loss	stderr
471825	0.295158453172	0.012546253469	0.692295293359	0.000000000000
3488025	0.269975424925	0.063174529756	0.666850045319	0.000000000000
2635526	0.598664139078	0.020238228726	0.381097632196	0.000000000000
272918	0.367964450238	0.011363636364	0.620671913399	0.000000000000
2906905	0.601108798438	0.004597898504	0.394293303058	0.000000000000
1194000	0.337367663686	0.021516623216	0.641115713098	0.000000000000
3827481	0.551627514740	0.010275628627	0.438096856633	0.000000000000
2530304	0.320353745597	0.005865780843	0.673780473561	0.000000000000
3496728	0.266421149516	0.040112036180	0.693466814304	0.000000000000
301844	0.317656210579	0.008193638513	0.674150150908	0.000000000000
2447888	0.243038035302	0.048145656379	0.708816308319	0.000000000000
2914582	0.562878437474	0.004591474411	0.432530088115	0.000000000000
2468632	0.342096964090	0.007267985124	0.650635050785	0.000000000000
11254811	0.245673665424	0.010798900195	0.743527434381	0.000000000000
9145115	0.021732706342	0.956534587316	0.021732706342	0.000000000000
3832321	0.265128738822	0.146987918033	0.587883343145	0.000000000000
406809	0.515261308740	0.051866958204	0.432871733057	0.000000000000
1604122	0.319349251068	0.009977200310	0.670673548622	0.000000000000
5797908	0.220158920379	0.160750077089	0.619091002532	0.000000000000
1463835	0.217800110261	0.270217788430	0.511982101309	0.000000000000
1652757	0.562409478691	0.015363510218	0.422227011091	0.000000000000
2582532	0.351740111569	0.020694339323	0.627565549108	0.000000000000
4884997	0.259671763892	0.100947612106	0.639380624001	0.000000000000
1323798	0.291103682524	0.016264635252	0.692631682225	0.000000000000
2438937	0.359068833572	0.032837042955	0.608094123473	0.000000000000
157953	0.364526976518	0.014823886413	0.620649137069	0.000000000000
2324741	0.375634817182	0.013691494034	0.610673688784	0.000000000000
3950596	0.601646670217	0.005067441295	0.393285888487	0.000000000000
3951120	0.566298390940	0.005054593110	0.428647015950	0.000000000000
6077201	0.283340458236	0.004367799176	0.712291742588	0.000000000000
662022	0.275386847195	0.448915613115	0.275697539689	0.000000000000
227348	0.317451807623	0.020239396743	0.662308795634	0.000000000000
6720016	0.494038441772	0.008063404629	0.497898153599	0.000000000000
1525274	0.497907497734	0.030511521319	0.471580980947	0.000000000000
2714372	0.391035119932	0.007853161588	0.601111718480	0.000000000000
8100114	0.284043604407	0.004971663910	0.710984731683	0.000000000000
1852698	0.514141180538	0.004683747746	0.481175071716	0.000000000000
100379	0.152121352283	0.010396518375	0.837482129342	0.000000000000
543505	0.351796760388	0.008195974547	0.640007265065	0.000000000000
411652	0.371012390323	0.020595641895	0.608391967781	0.000000000000
3496965	0.293256921668	0.025226244872	0.681516833459	0.000000000000
2837504	0.344412557583	0.006071351816	0.649516090601	0.000000000000
526596	0.259920551491	0.056662835571	0.683416612938	0.000000000000
3692037	0.534338528672	0.019121020566	0.446540450761	0.000000000000
1656321	0.568743634308	0.014667956157	0.416588409535	0.000000000000
